rain_1h,snow_1h,clouds_all,temp_c,Clouds,Clear,Rain,Drizzle,Mist,Haze,Fog,Thunderstorm,Snow,Squall,Smoke,hour,is_day_off,day_of_week,holiday_bool,month,date_time,traffic_volume
0.0,0.0,1,22.210000000000036,0,0,0,0,1,0,0,0,0,0,0,5,0,3,0,7,2018-07-05 05:00:00,2412
0.0,0.0,1,22.340000000000032,0,0,0,0,1,0,0,0,0,0,0,6,0,3,0,7,2018-07-05 06:00:00,4500
0.0,0.0,1,22.0,0,1,0,0,0,0,0,0,0,0,0,7,0,3,0,7,2018-07-05 07:00:00,4966
0.0,0.0,40,22.460000000000036,1,0,0,0,0,0,0,0,0,0,0,8,0,3,0,7,2018-07-05 08:00:00,4440
0.0,0.0,40,22.930000000000007,1,0,0,0,0,0,0,0,0,0,0,9,0,3,0,7,2018-07-05 09:00:00,4205
0.0,0.0,75,23.430000000000007,1,0,0,0,0,0,0,0,0,0,0,10,0,3,0,7,2018-07-05 10:00:00,4154
0.0,0.0,40,23.99000000000001,1,0,0,0,0,0,0,0,0,0,0,11,0,3,0,7,2018-07-05 11:00:00,4201
0.0,0.0,40,24.99000000000001,1,0,0,0,0,0,0,0,0,0,0,12,0,3,0,7,2018-07-05 12:00:00,4416
0.0,0.0,5,25.930000000000007,0,1,0,0,0,0,0,0,0,0,0,13,0,3,0,7,2018-07-05 13:00:00,4491
0.0,0.0,40,26.420000000000016,1,0,0,0,0,0,0,0,0,0,0,14,0,3,0,7,2018-07-05 14:00:00,4708
0.0,0.0,40,26.57000000000005,1,0,0,0,0,0,0,0,0,0,0,15,0,3,0,7,2018-07-05 15:00:00,5066
0.0,0.0,1,26.870000000000005,0,1,0,0,0,0,0,0,0,0,0,16,0,3,0,7,2018-07-05 16:00:00,5908
0.0,0.0,1,26.930000000000007,0,1,0,0,0,0,0,0,0,0,0,17,0,3,0,7,2018-07-05 17:00:00,5223
0.0,0.0,5,26.640000000000043,0,1,0,0,0,0,0,0,0,0,0,18,0,3,0,7,2018-07-05 18:00:00,4115
0.0,0.0,5,26.57000000000005,0,1,0,0,0,0,0,0,0,0,0,19,0,3,0,7,2018-07-05 19:00:00,3099
0.0,0.0,1,25.870000000000005,0,1,0,0,0,0,0,0,0,0,0,20,0,3,0,7,2018-07-05 20:00:00,2713
0.0,0.0,1,24.340000000000032,0,1,0,0,0,0,0,0,0,0,0,21,0,3,0,7,2018-07-05 21:00:00,2633
0.0,0.0,5,21.680000000000007,0,1,0,0,0,0,0,0,0,0,0,22,0,3,0,7,2018-07-05 22:00:00,2002
0.0,0.0,1,19.670000000000016,0,1,0,0,0,0,0,0,0,0,0,23,0,3,0,7,2018-07-05 23:00:00,1287
0.0,0.0,1,18.80000000000001,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,7,2018-07-06 00:00:00,743
0.0,0.0,1,17.54000000000002,0,0,0,0,1,0,0,0,0,0,0,1,0,4,0,7,2018-07-06 01:00:00,435
0.0,0.0,1,17.010000000000048,0,1,0,0,0,0,0,0,0,0,0,2,0,4,0,7,2018-07-06 02:00:00,372
0.0,0.0,1,16.400000000000034,0,1,0,0,0,0,0,0,0,0,0,3,0,4,0,7,2018-07-06 03:00:00,343
0.0,0.0,1,15.870000000000005,0,0,0,0,1,0,0,0,0,0,0,4,0,4,0,7,2018-07-06 04:00:00,752
0.0,0.0,1,15.400000000000034,0,0,0,0,0,0,1,0,0,0,0,5,0,4,0,7,2018-07-06 05:00:00,2453
0.0,0.0,1,14.439999999999998,0,1,0,0,0,0,0,0,0,0,0,6,0,4,0,7,2018-07-06 06:00:00,4489
0.0,0.0,5,15.53000000000003,0,1,0,0,0,0,0,0,0,0,0,7,0,4,0,7,2018-07-06 07:00:00,5069
0.0,0.0,5,17.920000000000016,0,1,0,0,0,0,0,0,0,0,0,8,0,4,0,7,2018-07-06 08:00:00,4489
0.0,0.0,5,20.52000000000004,0,1,0,0,0,0,0,0,0,0,0,9,0,4,0,7,2018-07-06 09:00:00,4305
0.0,0.0,1,22.210000000000036,0,1,0,0,0,0,0,0,0,0,0,10,0,4,0,7,2018-07-06 10:00:00,4215
0.0,0.0,1,23.54000000000002,0,1,0,0,0,0,0,0,0,0,0,11,0,4,0,7,2018-07-06 11:00:00,4547
0.0,0.0,1,24.460000000000036,0,1,0,0,0,0,0,0,0,0,0,12,0,4,0,7,2018-07-06 12:00:00,4684
0.0,0.0,5,25.200000000000045,0,1,0,0,0,0,0,0,0,0,0,13,0,4,0,7,2018-07-06 13:00:00,4594
0.0,0.0,5,25.730000000000018,0,1,0,0,0,0,0,0,0,0,0,14,0,4,0,7,2018-07-06 14:00:00,4818
0.0,0.0,1,26.129999999999995,0,1,0,0,0,0,0,0,0,0,0,15,0,4,0,7,2018-07-06 15:00:00,5182
0.0,0.0,1,26.5,0,1,0,0,0,0,0,0,0,0,0,16,0,4,0,7,2018-07-06 16:00:00,5353
0.0,0.0,40,26.870000000000005,1,0,0,0,0,0,0,0,0,0,0,17,0,4,0,7,2018-07-06 17:00:00,4822
0.0,0.0,75,26.57000000000005,0,0,0,0,0,0,0,1,0,0,0,18,0,4,0,7,2018-07-06 18:00:00,4089
0.0,0.0,75,26.0,1,0,0,0,0,0,0,0,0,0,0,19,0,4,0,7,2018-07-06 19:00:00,3390
0.0,0.0,1,25.150000000000034,0,1,0,0,0,0,0,0,0,0,0,20,0,4,0,7,2018-07-06 20:00:00,2966
0.0,0.0,75,24.0,1,0,0,0,0,0,0,0,0,0,0,21,0,4,0,7,2018-07-06 21:00:00,2903
0.0,0.0,75,22.090000000000032,1,0,0,0,0,0,0,0,0,0,0,22,0,4,0,7,2018-07-06 22:00:00,2533
0.0,0.0,1,20.79000000000002,0,1,0,0,0,0,0,0,0,0,0,23,0,4,0,7,2018-07-06 23:00:00,2227
0.0,0.0,1,19.720000000000027,0,1,0,0,0,0,0,0,0,0,0,0,1,5,0,7,2018-07-07 00:00:00,1233
0.0,0.0,1,19.430000000000007,0,1,0,0,0,0,0,0,0,0,0,1,1,5,0,7,2018-07-07 01:00:00,689
0.0,0.0,1,19.140000000000043,0,1,0,0,0,0,0,0,0,0,0,2,1,5,0,7,2018-07-07 02:00:00,604
0.0,0.0,1,18.650000000000034,0,1,0,0,0,0,0,0,0,0,0,3,1,5,0,7,2018-07-07 03:00:00,382
0.0,0.0,1,18.29000000000002,0,1,0,0,0,0,0,0,0,0,0,4,1,5,0,7,2018-07-07 04:00:00,429
0.0,0.0,1,18.07000000000005,0,1,0,0,0,0,0,0,0,0,0,5,1,5,0,7,2018-07-07 05:00:00,769
0.0,0.0,1,17.860000000000014,0,1,0,0,0,0,0,0,0,0,0,6,1,5,0,7,2018-07-07 06:00:00,1246
0.0,0.0,5,18.430000000000007,0,1,0,0,0,0,0,0,0,0,0,7,1,5,0,7,2018-07-07 07:00:00,1710
0.0,0.0,1,19.930000000000007,0,1,0,0,0,0,0,0,0,0,0,8,1,5,0,7,2018-07-07 08:00:00,2428
0.0,0.0,1,21.360000000000014,0,1,0,0,0,0,0,0,0,0,0,9,1,5,0,7,2018-07-07 09:00:00,3029
0.0,0.0,1,22.78000000000003,0,1,0,0,0,0,0,0,0,0,0,10,1,5,0,7,2018-07-07 10:00:00,3386
0.0,0.0,1,24.430000000000007,0,1,0,0,0,0,0,0,0,0,0,11,1,5,0,7,2018-07-07 11:00:00,4045
0.0,0.0,1,25.140000000000043,0,1,0,0,0,0,0,0,0,0,0,12,1,5,0,7,2018-07-07 12:00:00,4160
0.0,0.0,1,26.200000000000045,0,1,0,0,0,0,0,0,0,0,0,13,1,5,0,7,2018-07-07 13:00:00,4118
0.0,0.0,1,27.140000000000043,0,1,0,0,0,0,0,0,0,0,0,14,1,5,0,7,2018-07-07 14:00:00,3992
0.0,0.0,5,27.870000000000005,0,1,0,0,0,0,0,0,0,0,0,15,1,5,0,7,2018-07-07 15:00:00,4022
0.0,0.0,5,28.460000000000036,0,1,0,0,0,0,0,0,0,0,0,16,1,5,0,7,2018-07-07 16:00:00,4289
0.0,0.0,5,28.860000000000014,0,1,0,0,0,0,0,0,0,0,0,17,1,5,0,7,2018-07-07 17:00:00,4085
0.0,0.0,5,28.600000000000023,0,1,0,0,0,0,0,0,0,0,0,18,1,5,0,7,2018-07-07 18:00:00,3986
0.0,0.0,5,28.27000000000004,0,1,0,0,0,0,0,0,0,0,0,19,1,5,0,7,2018-07-07 19:00:00,3416
0.0,0.0,1,27.470000000000027,0,1,0,0,0,0,0,0,0,0,0,20,1,5,0,7,2018-07-07 20:00:00,3191
0.0,0.0,5,26.07000000000005,0,1,0,0,0,0,0,0,0,0,0,21,1,5,0,7,2018-07-07 21:00:00,3616
0.0,0.0,5,24.480000000000018,0,1,0,0,0,0,0,0,0,0,0,22,1,5,0,7,2018-07-07 22:00:00,3055
0.0,0.0,1,23.150000000000034,0,1,0,0,0,0,0,0,0,0,0,23,1,5,0,7,2018-07-07 23:00:00,2246
0.0,0.0,1,22.439999999999998,0,1,0,0,0,0,0,0,0,0,0,0,1,6,0,7,2018-07-08 00:00:00,1423
0.0,0.0,1,21.930000000000007,0,1,0,0,0,0,0,0,0,0,0,1,1,6,0,7,2018-07-08 01:00:00,786
0.0,0.0,1,21.29000000000002,0,1,0,0,0,0,0,0,0,0,0,2,1,6,0,7,2018-07-08 02:00:00,693
0.0,0.0,1,20.860000000000014,0,1,0,0,0,0,0,0,0,0,0,3,1,6,0,7,2018-07-08 03:00:00,357
0.0,0.0,1,20.720000000000027,0,1,0,0,0,0,0,0,0,0,0,4,1,6,0,7,2018-07-08 04:00:00,327
0.0,0.0,1,20.58000000000004,0,1,0,0,0,0,0,0,0,0,0,5,1,6,0,7,2018-07-08 05:00:00,476
0.0,0.0,1,20.220000000000027,0,1,0,0,0,0,0,0,0,0,0,6,1,6,0,7,2018-07-08 06:00:00,876
0.0,0.0,5,20.360000000000014,0,1,0,0,0,0,0,0,0,0,0,7,1,6,0,7,2018-07-08 07:00:00,1084
0.0,0.0,1,22.0,0,1,0,0,0,0,0,0,0,0,0,8,1,6,0,7,2018-07-08 08:00:00,1920
0.0,0.0,1,23.0,0,1,0,0,0,0,0,0,0,0,0,9,1,6,0,7,2018-07-08 09:00:00,2584
0.0,0.0,1,24.860000000000014,0,1,0,0,0,0,0,0,0,0,0,10,1,6,0,7,2018-07-08 10:00:00,3236
0.0,0.0,1,26.230000000000018,0,1,0,0,0,0,0,0,0,0,0,11,1,6,0,7,2018-07-08 11:00:00,3837
0.0,0.0,1,27.689999999999998,0,1,0,0,0,0,0,0,0,0,0,12,1,6,0,7,2018-07-08 12:00:00,4075
0.0,0.0,1,28.77000000000004,0,1,0,0,0,0,0,0,0,0,0,13,1,6,0,7,2018-07-08 13:00:00,4211
0.0,0.0,1,30.0,0,1,0,0,0,0,0,0,0,0,0,14,1,6,0,7,2018-07-08 14:00:00,4470
0.0,0.0,1,31.0,0,1,0,0,0,0,0,0,0,0,0,15,1,6,0,7,2018-07-08 15:00:00,4397
0.0,0.0,20,31.5,1,0,0,0,0,0,0,0,0,0,0,16,1,6,0,7,2018-07-08 16:00:00,4514
0.0,0.0,20,31.860000000000014,1,0,0,0,0,0,0,0,0,0,0,17,1,6,0,7,2018-07-08 17:00:00,4297
0.0,0.0,20,31.28000000000003,1,0,0,0,0,0,0,0,0,0,0,18,1,6,0,7,2018-07-08 18:00:00,3953
0.0,0.0,20,30.870000000000005,1,0,0,0,0,0,0,0,0,0,0,19,1,6,0,7,2018-07-08 19:00:00,3969
0.0,0.0,20,29.670000000000016,1,0,0,0,0,0,0,0,0,0,0,20,1,6,0,7,2018-07-08 20:00:00,3571
0.0,0.0,40,27.870000000000005,1,0,0,0,0,0,0,0,0,0,0,21,1,6,0,7,2018-07-08 21:00:00,2948
0.0,0.0,75,26.200000000000045,1,0,0,0,0,0,0,0,0,0,0,22,1,6,0,7,2018-07-08 22:00:00,2039
0.0,0.0,1,25.400000000000034,0,1,0,0,0,0,0,0,0,0,0,23,1,6,0,7,2018-07-08 23:00:00,1339
0.0,0.0,1,24.74000000000001,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2018-07-09 00:00:00,676
0.0,0.0,1,24.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,7,2018-07-09 01:00:00,423
0.0,0.0,1,23.510000000000048,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,7,2018-07-09 02:00:00,320
0.0,0.0,40,22.74000000000001,0,0,1,0,0,0,0,1,0,0,0,3,0,0,0,7,2018-07-09 03:00:00,348
0.0,0.0,40,22.5,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,7,2018-07-09 04:00:00,903
0.0,0.0,40,22.430000000000007,0,0,1,1,0,0,0,0,0,0,0,5,0,0,0,7,2018-07-09 05:00:00,2977
0.0,0.0,1,22.220000000000027,0,1,0,0,0,0,0,0,0,0,0,6,0,0,0,7,2018-07-09 06:00:00,5679
0.0,0.0,40,22.140000000000043,1,0,0,0,0,0,0,0,0,0,0,7,0,0,0,7,2018-07-09 07:00:00,6178
0.0,0.0,1,22.920000000000016,0,1,0,0,0,0,0,0,0,0,0,8,0,0,0,7,2018-07-09 08:00:00,5656
0.0,0.0,40,24.29000000000002,1,0,0,0,0,0,0,0,0,0,0,9,0,0,0,7,2018-07-09 09:00:00,4586
0.0,0.0,90,25.610000000000014,1,0,0,0,0,0,0,0,0,0,0,10,0,0,0,7,2018-07-09 10:00:00,4266
0.0,0.0,90,26.189999999999998,1,0,0,0,0,0,0,0,0,0,0,11,0,0,0,7,2018-07-09 11:00:00,4448
0.0,0.0,75,27.57000000000005,1,0,0,0,0,0,0,0,0,0,0,12,0,0,0,7,2018-07-09 12:00:00,4689
0.0,0.0,75,28.33000000000004,1,0,0,0,0,0,0,0,0,0,0,13,0,0,0,7,2018-07-09 13:00:00,4621
0.0,0.0,75,29.08000000000004,1,0,0,0,0,0,0,0,0,0,0,14,0,0,0,7,2018-07-09 14:00:00,4836
0.0,0.0,75,30.0,1,0,0,0,0,0,0,0,0,0,0,15,0,0,0,7,2018-07-09 15:00:00,5429
0.0,0.0,40,30.79000000000002,1,0,0,0,0,0,0,0,0,0,0,16,0,0,0,7,2018-07-09 16:00:00,6311
0.0,0.0,40,30.930000000000007,1,0,0,0,0,0,0,0,0,0,0,17,0,0,0,7,2018-07-09 17:00:00,5805
0.0,0.0,40,31.0,1,0,0,0,0,0,0,0,0,0,0,18,0,0,0,7,2018-07-09 18:00:00,4290
0.0,0.0,20,30.720000000000027,1,0,0,0,0,0,0,0,0,0,0,19,0,0,0,7,2018-07-09 19:00:00,3240
0.0,0.0,1,29.54000000000002,0,1,0,0,0,0,0,0,0,0,0,20,0,0,0,7,2018-07-09 20:00:00,2861
0.0,0.0,5,27.670000000000016,0,1,0,0,0,0,0,0,0,0,0,21,0,0,0,7,2018-07-09 21:00:00,2633
0.0,0.0,5,25.150000000000034,0,0,0,0,0,1,0,0,0,0,0,22,0,0,0,7,2018-07-09 22:00:00,2071
0.0,0.0,1,23.0,0,1,0,0,0,0,0,0,0,0,0,23,0,0,0,7,2018-07-09 23:00:00,1189
0.0,0.0,1,21.150000000000034,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,7,2018-07-10 00:00:00,688
0.0,0.0,1,19.75,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,7,2018-07-10 01:00:00,389
0.0,0.0,1,18.439999999999998,0,1,0,0,0,0,0,0,0,0,0,2,0,1,0,7,2018-07-10 02:00:00,295
0.0,0.0,1,18.27000000000004,0,0,0,0,0,0,1,0,0,0,0,3,0,1,0,7,2018-07-10 03:00:00,364
0.0,0.0,1,17.879999999999995,0,0,0,0,1,0,0,0,0,0,0,4,0,1,0,7,2018-07-10 04:00:00,898
0.0,0.0,1,17.010000000000048,0,0,0,0,1,0,0,0,0,0,0,5,0,1,0,7,2018-07-10 05:00:00,3137
0.0,0.0,1,16.640000000000043,0,1,0,0,0,0,0,0,0,0,0,6,0,1,0,7,2018-07-10 06:00:00,5886
0.0,0.0,1,17.220000000000027,0,1,0,0,0,0,0,0,0,0,0,7,0,1,0,7,2018-07-10 07:00:00,6134
0.0,0.0,75,19.79000000000002,1,0,0,0,0,0,0,0,0,0,0,8,0,1,0,7,2018-07-10 08:00:00,5786
0.0,0.0,75,21.400000000000034,1,0,0,0,0,0,0,0,0,0,0,9,0,1,0,7,2018-07-10 09:00:00,4843
0.0,0.0,75,22.0,0,0,1,1,0,0,0,0,0,0,0,10,0,1,0,7,2018-07-10 10:00:00,4442
0.0,0.0,75,22.260000000000048,0,0,1,0,0,0,0,0,0,0,0,11,0,1,0,7,2018-07-10 11:00:00,4586
0.0,0.0,90,22.760000000000048,0,0,1,0,0,0,0,0,0,0,0,12,0,1,0,7,2018-07-10 12:00:00,4865
0.0,0.0,75,23.53000000000003,0,0,1,0,0,0,0,0,0,0,0,13,0,1,0,7,2018-07-10 13:00:00,4719
0.0,0.0,75,25.49000000000001,1,0,0,0,0,0,0,0,0,0,0,14,0,1,0,7,2018-07-10 14:00:00,4789
0.0,0.0,1,27.07000000000005,0,1,0,0,0,0,0,0,0,0,0,15,0,1,0,7,2018-07-10 15:00:00,5681
0.0,0.0,40,28.129999999999995,1,0,0,0,0,0,0,0,0,0,0,16,0,1,0,7,2018-07-10 16:00:00,6566
0.0,0.0,40,28.57000000000005,1,0,0,0,0,0,0,0,0,0,0,17,0,1,0,7,2018-07-10 17:00:00,6081
0.0,0.0,40,28.650000000000034,1,0,0,0,0,0,0,0,0,0,0,18,0,1,0,7,2018-07-10 18:00:00,4404
0.0,0.0,5,28.390000000000043,0,1,0,0,0,0,0,0,0,0,0,19,0,1,0,7,2018-07-10 19:00:00,3219
0.0,0.0,5,27.230000000000018,0,1,0,0,0,0,0,0,0,0,0,20,0,1,0,7,2018-07-10 20:00:00,3053
0.0,0.0,20,25.610000000000014,1,0,0,0,0,0,0,0,0,0,0,21,0,1,0,7,2018-07-10 21:00:00,3060
0.0,0.0,20,23.74000000000001,1,0,0,0,0,0,0,0,0,0,0,22,0,1,0,7,2018-07-10 22:00:00,2203
0.0,0.0,1,22.600000000000023,0,1,0,0,0,0,0,0,0,0,0,23,0,1,0,7,2018-07-10 23:00:00,1311
0.0,0.0,1,21.74000000000001,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,7,2018-07-11 00:00:00,661
0.0,0.0,1,20.939999999999998,0,1,0,0,0,0,0,0,0,0,0,1,0,2,0,7,2018-07-11 01:00:00,401
0.0,0.0,1,20.28000000000003,0,1,0,0,0,0,0,0,0,0,0,2,0,2,0,7,2018-07-11 02:00:00,321
0.0,0.0,1,19.939999999999998,0,0,0,0,1,0,0,0,0,0,0,3,0,2,0,7,2018-07-11 03:00:00,384
0.0,0.0,1,20.0,0,1,0,0,0,0,0,0,0,0,0,4,0,2,0,7,2018-07-11 04:00:00,948
0.0,0.0,1,19.680000000000007,0,1,0,0,0,0,0,0,0,0,0,5,0,2,0,7,2018-07-11 05:00:00,3193
0.0,0.0,1,19.74000000000001,0,1,0,0,0,0,0,0,0,0,0,6,0,2,0,7,2018-07-11 06:00:00,5179
0.0,0.0,40,20.77000000000004,1,0,0,0,0,0,0,0,0,0,0,7,0,2,0,7,2018-07-11 07:00:00,6295
0.0,0.0,40,22.210000000000036,1,0,0,0,0,0,0,0,0,0,0,8,0,2,0,7,2018-07-11 08:00:00,5930
0.0,0.0,75,23.850000000000023,1,0,0,0,0,0,0,0,0,0,0,9,0,2,0,7,2018-07-11 09:00:00,5025
0.0,0.0,75,24.860000000000014,1,0,0,0,0,0,0,0,0,0,0,10,0,2,0,7,2018-07-11 10:00:00,4829
0.0,0.0,75,25.660000000000025,1,0,0,0,0,0,0,0,0,0,0,11,0,2,0,7,2018-07-11 11:00:00,5052
0.0,0.0,75,27.390000000000043,1,0,0,0,0,0,0,0,0,0,0,12,0,2,0,7,2018-07-11 12:00:00,4974
0.0,0.0,75,29.0,1,0,0,0,0,0,0,0,0,0,0,13,0,2,0,7,2018-07-11 13:00:00,4779
0.0,0.0,1,30.200000000000045,0,1,0,0,0,0,0,0,0,0,0,14,0,2,0,7,2018-07-11 14:00:00,4974
0.0,0.0,75,30.930000000000007,1,0,0,0,0,0,0,0,0,0,0,15,0,2,0,7,2018-07-11 15:00:00,5817
0.0,0.0,75,31.80000000000001,1,0,0,0,0,0,0,0,0,0,0,16,0,2,0,7,2018-07-11 16:00:00,6522
0.0,0.0,40,31.640000000000043,1,0,0,0,0,0,0,0,0,0,0,17,0,2,0,7,2018-07-11 17:00:00,5935
0.0,0.0,75,31.0,1,0,0,0,0,0,0,0,0,0,0,18,0,2,0,7,2018-07-11 18:00:00,4568
0.0,0.0,75,30.57000000000005,1,0,0,0,0,0,0,0,0,0,0,19,0,2,0,7,2018-07-11 19:00:00,3412
0.0,0.0,75,30.0,1,0,0,0,0,0,0,0,0,0,0,20,0,2,0,7,2018-07-11 20:00:00,3033
0.0,0.0,75,28.78000000000003,0,0,0,0,0,0,0,1,0,0,0,21,0,2,0,7,2018-07-11 21:00:00,2687
0.0,0.0,75,28.360000000000014,0,0,1,0,0,0,0,0,0,0,0,22,0,2,0,7,2018-07-11 22:00:00,1960
0.0,0.0,1,27.670000000000016,0,1,0,0,0,0,0,0,0,0,0,23,0,2,0,7,2018-07-11 23:00:00,1294
0.0,0.0,1,27.29000000000002,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,7,2018-07-12 00:00:00,699
0.0,0.0,1,26.670000000000016,0,1,0,0,0,0,0,0,0,0,0,1,0,3,0,7,2018-07-12 01:00:00,408
0.0,0.0,1,26.360000000000014,0,1,0,0,0,0,0,0,0,0,0,2,0,3,0,7,2018-07-12 02:00:00,296
0.0,0.0,1,25.870000000000005,0,1,0,0,0,0,0,0,0,0,0,3,0,3,0,7,2018-07-12 03:00:00,364
0.0,0.0,1,25.470000000000027,0,0,0,0,0,0,0,1,0,0,0,4,0,3,0,7,2018-07-12 04:00:00,940
0.0,0.0,1,24.77000000000004,0,1,0,0,0,0,0,0,0,0,0,5,0,3,0,7,2018-07-12 05:00:00,3070
0.0,0.0,1,24.57000000000005,0,0,0,0,0,0,0,1,0,0,0,6,0,3,0,7,2018-07-12 06:00:00,5702
0.0,0.0,1,24.29000000000002,0,1,0,0,0,0,0,0,0,0,0,7,0,3,0,7,2018-07-12 07:00:00,6456
0.0,0.0,75,24.470000000000027,0,0,1,0,0,0,0,1,0,0,0,8,0,3,0,7,2018-07-12 08:00:00,5583
0.0,0.0,75,24.930000000000007,0,0,0,0,0,0,0,1,0,0,0,9,0,3,0,7,2018-07-12 09:00:00,4958
0.0,0.0,90,25.80000000000001,0,0,0,0,0,0,0,1,0,0,0,10,0,3,0,7,2018-07-12 10:00:00,4610
0.0,0.0,90,27.430000000000007,0,0,0,0,0,0,0,1,0,0,0,11,0,3,0,7,2018-07-12 11:00:00,4848
0.0,0.0,90,28.210000000000036,0,0,1,0,0,0,0,0,0,0,0,12,0,3,0,7,2018-07-12 12:00:00,4891
0.0,0.0,75,29.210000000000036,1,0,0,0,0,0,0,0,0,0,0,13,0,3,0,7,2018-07-12 13:00:00,5188
0.0,0.0,75,30.78000000000003,0,0,0,0,0,1,0,0,0,0,0,14,0,3,0,7,2018-07-12 14:00:00,5139
0.0,0.0,1,31.710000000000036,0,1,0,0,0,0,0,0,0,0,0,15,0,3,0,7,2018-07-12 15:00:00,5743
0.0,0.0,75,32.56,1,0,0,0,0,0,0,0,0,0,0,16,0,3,0,7,2018-07-12 16:00:00,6612
0.0,0.0,1,32.07000000000005,0,0,0,0,0,0,0,1,0,0,0,17,0,3,0,7,2018-07-12 17:00:00,5795
0.0,0.0,90,27.670000000000016,0,0,1,0,1,0,0,1,0,0,0,18,0,3,0,7,2018-07-12 18:00:00,3890
0.0,0.0,75,23.430000000000007,0,0,1,0,1,0,0,1,0,0,0,19,0,3,0,7,2018-07-12 19:00:00,3237
0.0,0.0,40,23.220000000000027,0,0,1,0,1,0,0,1,0,0,0,20,0,3,0,7,2018-07-12 20:00:00,2727
0.0,0.0,75,23.0,0,0,1,0,1,0,0,1,0,0,0,21,0,3,0,7,2018-07-12 21:00:00,2497
0.0,0.0,90,22.79000000000002,0,0,1,0,0,0,0,0,0,0,0,22,0,3,0,7,2018-07-12 22:00:00,1870
0.0,0.0,40,22.720000000000027,0,0,1,0,1,0,0,0,0,0,0,23,0,3,0,7,2018-07-12 23:00:00,1320
0.0,0.0,20,22.57000000000005,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0,7,2018-07-13 00:00:00,705
0.0,0.0,90,22.910000000000025,0,0,0,0,1,0,0,1,0,0,0,1,0,4,0,7,2018-07-13 01:00:00,439
0.0,0.0,90,22.57000000000005,0,0,1,0,1,0,0,1,0,0,0,2,0,4,0,7,2018-07-13 02:00:00,350
0.0,0.0,1,22.430000000000007,0,0,1,0,1,0,0,1,0,0,0,3,0,4,0,7,2018-07-13 03:00:00,373
0.0,0.0,40,22.07000000000005,0,0,1,0,1,0,0,0,0,0,0,4,0,4,0,7,2018-07-13 04:00:00,888
0.0,0.0,40,22.0,0,0,1,0,1,0,0,0,0,0,0,5,0,4,0,7,2018-07-13 05:00:00,2917
0.0,0.0,40,22.150000000000034,0,0,1,1,1,0,0,0,0,0,0,6,0,4,0,7,2018-07-13 06:00:00,5268
0.0,0.0,90,22.0,0,0,1,1,1,0,0,0,0,0,0,7,0,4,0,7,2018-07-13 07:00:00,5994
0.0,0.0,75,22.129999999999995,0,0,1,1,1,0,0,0,0,0,0,8,0,4,0,7,2018-07-13 08:00:00,5288
0.0,0.0,90,22.27000000000004,0,0,1,0,1,0,0,0,0,0,0,9,0,4,0,7,2018-07-13 09:00:00,4543
0.0,0.0,90,22.07000000000005,0,0,1,1,1,0,0,0,0,0,0,10,0,4,0,7,2018-07-13 10:00:00,4392
0.0,0.0,40,22.07000000000005,0,0,1,0,1,0,0,0,0,0,0,11,0,4,0,7,2018-07-13 11:00:00,4740
0.0,0.0,40,22.5,0,0,1,0,1,0,0,0,0,0,0,12,0,4,0,7,2018-07-13 12:00:00,5123
0.0,0.0,90,23.400000000000034,0,0,1,0,0,0,0,0,0,0,0,13,0,4,0,7,2018-07-13 13:00:00,5059
0.0,0.0,1,24.07000000000005,0,0,1,0,0,0,0,0,0,0,0,14,0,4,0,7,2018-07-13 14:00:00,5363
0.0,0.0,40,24.74000000000001,0,0,1,0,0,0,0,0,0,0,0,15,0,4,0,7,2018-07-13 15:00:00,5914
0.0,0.0,75,24.49000000000001,0,0,1,0,0,0,0,0,0,0,0,16,0,4,0,7,2018-07-13 16:00:00,6153
0.0,0.0,75,25.400000000000034,1,0,0,0,0,0,0,0,0,0,0,17,0,4,0,7,2018-07-13 17:00:00,5257
0.0,0.0,75,26.79000000000002,1,0,0,0,0,0,0,0,0,0,0,18,0,4,0,7,2018-07-13 18:00:00,4664
0.0,0.0,75,26.80000000000001,1,0,0,0,0,0,0,0,0,0,0,19,0,4,0,7,2018-07-13 19:00:00,3664
0.0,0.0,1,26.74000000000001,0,1,0,0,0,0,0,0,0,0,0,20,0,4,0,7,2018-07-13 20:00:00,3260
0.0,0.0,1,24.75,0,1,0,0,0,0,0,0,0,0,0,21,0,4,0,7,2018-07-13 21:00:00,3064
0.0,0.0,40,23.28000000000003,1,0,0,0,0,0,0,0,0,0,0,22,0,4,0,7,2018-07-13 22:00:00,2835
0.0,0.0,1,21.860000000000014,0,0,1,0,1,1,0,0,0,0,0,23,0,4,0,7,2018-07-13 23:00:00,1971
0.0,0.0,1,21.150000000000034,0,0,0,0,1,0,0,0,0,0,0,0,1,5,0,7,2018-07-14 00:00:00,1233
